367,60.0,0.0,0.0,0.0,5.0,10.0,100.0
1322,799.24207,1148.0388,0.0,60.0,0.0,10.0,1.0,true
1323,1844.043,1459.5308,0.0,60.0,0.0,10.0,1.0,true
1324,2391.9692,257.39224,0.0,60.0,0.0,10.0,1.0,true
1325,713.3251,1151.0674,0.0,60.0,0.0,10.0,1.0,true
1326,980.8822,985.12146,0.0,60.0,0.0,10.0,1.0,true
1327,601.664,1606.8013,0.0,60.0,0.0,10.0,1.0,true
1328,1954.0376,161.50916,0.0,60.0,0.0,10.0,1.0,true
1329,2330.64,851.1298,0.0,60.0,0.0,10.0,1.0,true
1330,2175.198,529.2513,0.0,60.0,0.0,10.0,1.0,true
1331,1028.4717,220.57594,0.0,60.0,0.0,10.0,1.0,true
1332,2058.475,172.36377,0.0,60.0,0.0,10.0,1.0,true
1333,2042.5969,180.72145,0.0,60.0,0.0,10.0,1.0,true
1334,2644.1619,840.83765,0.0,60.0,0.0,10.0,1.0,true
1335,693.89404,1522.9935,0.0,60.0,0.0,10.0,1.0,true
1336,1047.7632,1598.0073,0.0,60.0,0.0,10.0,1.0,true
1337,1695.1781,1329.1437,0.0,60.0,0.0,10.0,1.0,true
1338,1345.5482,291.7728,0.0,60.0,0.0,10.0,1.0,true
1339,1826.8953,794.16766,0.0,60.0,0.0,10.0,1.0,true
1340,387.27792,319.08972,0.0,60.0,0.0,10.0,1.0,true
1341,1748.4248,1536.367,0.0,60.0,0.0,10.0,1.0,true
1342,2342.5251,150.48666,0.0,60.0,0.0,10.0,1.0,true
1343,2660.708,1371.0546,0.0,60.0,0.0,10.0,1.0,true
1344,941.6625,317.47696,0.0,60.0,0.0,10.0,1.0,true
1345,492.16855,568.159,0.0,60.0,0.0,10.0,1.0,true
1346,1668.0784,1330.4648,0.0,60.0,0.0,10.0,1.0,true
1347,1227.0156,883.37573,0.0,60.0,0.0,10.0,1.0,true
1348,610.415,754.2568,0.0,60.0,0.0,10.0,1.0,true
1349,2471.8105,1030.5742,0.0,60.0,0.0,10.0,1.0,true
1350,763.643,1258.1012,0.0,60.0,0.0,10.0,1.0,true
1351,897.18726,765.3432,0.0,60.0,0.0,10.0,1.0,true
1352,1329.7073,1107.6453,0.0,60.0,0.0,10.0,1.0,true
1353,418.12082,1301.7405,0.0,60.0,0.0,10.0,1.0,true
1354,2404.4163,559.2764,0.0,60.0,0.0,10.0,1.0,true
1355,2753.0693,668.68506,0.0,60.0,0.0,10.0,1.0,true
1356,2748.781,1251.843,0.0,60.0,0.0,10.0,1.0,true
1357,2835.6946,1335.9277,0.0,60.0,0.0,10.0,1.0,true
1358,2177.726,834.98425,0.0,60.0,0.0,10.0,1.0,true
1359,256.71445,236.45872,0.0,60.0,0.0,10.0,1.0,true
1360,1223.3212,543.9218,0.0,60.0,0.0,10.0,1.0,true
1361,2414.3384,1543.719,0.0,60.0,0.0,10.0,1.0,true
1362,1227.372,1336.1237,0.0,60.0,0.0,10.0,1.0,true
1363,2208.3328,82.971214,0.0,60.0,0.0,10.0,1.0,true
1364,1520.6588,1135.5123,0.0,60.0,0.0,10.0,1.0,true
1365,1889.6403,1515.7069,0.0,60.0,0.0,10.0,1.0,true
1366,610.30914,376.2039,0.0,60.0,0.0,10.0,1.0,true
1367,371.1157,1381.689,0.0,60.0,0.0,10.0,1.0,true
1368,732.2476,629.4588,0.0,60.0,0.0,10.0,1.0,true
1369,2108.1892,683.87177,0.0,60.0,0.0,10.0,1.0,true
1370,689.7158,1029.9493,0.0,60.0,0.0,10.0,1.0,true
1371,2849.2966,670.488,0.0,60.0,0.0,10.0,1.0,true
1372,2227.9639,791.9185,0.0,60.0,0.0,10.0,1.0,true
1373,1745.9988,170.21706,0.0,60.0,0.0,10.0,1.0,true
1374,2507.4216,515.3523,0.0,60.0,0.0,10.0,1.0,true
1375,296.21402,1251.9292,0.0,60.0,0.0,10.0,1.0,true
1376,1795.692,852.92847,0.0,60.0,0.0,10.0,1.0,true
1377,1845.206,1112.6696,0.0,60.0,0.0,10.0,1.0,true
1378,1875.6404,935.3702,0.0,60.0,0.0,10.0,1.0,true
1379,600.4568,669.03534,0.0,60.0,0.0,10.0,1.0,true
1380,1437.7786,1338.8699,0.0,60.0,0.0,10.0,1.0,true
1381,505.0931,1251.5723,0.0,60.0,0.0,10.0,1.0,true
1382,2214.428,420.05792,0.0,60.0,0.0,10.0,1.0,true
1383,1063.4517,692.1461,0.0,60.0,0.0,10.0,1.0,true
1384,2150.1045,944.81476,0.0,60.0,0.0,10.0,1.0,true
1385,1032.9062,941.89044,0.0,60.0,0.0,10.0,1.0,true
1386,1454.8706,1541.1582,0.0,60.0,0.0,10.0,1.0,true
1387,365.95877,626.80255,0.0,60.0,0.0,10.0,1.0,true
1388,2415.3481,1426.4824,0.0,60.0,0.0,10.0,1.0,true
1389,2367.9897,1336.7324,0.0,60.0,0.0,10.0,1.0,true
1390,2641.8628,756.63995,0.0,60.0,0.0,10.0,1.0,true
1391,432.93652,724.47687,0.0,60.0,0.0,10.0,1.0,true
1392,413.4539,1314.285,0.0,60.0,0.0,10.0,1.0,true
1393,550.5556,236.81442,0.0,60.0,0.0,10.0,1.0,true
1394,2244.0974,862.6523,0.0,60.0,0.0,10.0,1.0,true
1395,92.041664,1126.5051,0.0,60.0,0.0,10.0,1.0,true
1396,2088.66,298.57547,0.0,60.0,0.0,10.0,1.0,true
1397,2042.4381,1446.826,0.0,60.0,0.0,10.0,1.0,true
1398,1721.404,737.3598,0.0,60.0,0.0,10.0,1.0,true
1399,828.32385,1012.0342,0.0,60.0,0.0,10.0,1.0,true
1400,2161.1975,633.7339,0.0,60.0,0.0,10.0,1.0,true
1401,1079.9426,228.0929,0.0,60.0,0.0,10.0,1.0,true
1402,1583.0471,503.16827,0.0,60.0,0.0,10.0,1.0,true
1403,2462.936,1274.6385,0.0,60.0,0.0,10.0,1.0,true
1404,2070.585,791.73004,0.0,60.0,0.0,10.0,1.0,true
1405,2802.2693,750.5186,0.0,60.0,0.0,10.0,1.0,true
1406,2025.1621,711.9607,0.0,60.0,0.0,10.0,1.0,true
1407,810.5978,629.9849,0.0,60.0,0.0,10.0,1.0,true
1408,1053.3136,907.0323,0.0,60.0,0.0,10.0,1.0,true
1409,1602.4677,1562.1378,0.0,60.0,0.0,10.0,1.0,true
1410,56.02682,235.69981,0.0,60.0,0.0,10.0,1.0,true
1411,316.13242,809.9472,0.0,60.0,0.0,10.0,1.0,true
1412,950.95917,744.00464,0.0,60.0,0.0,10.0,1.0,true
1413,1423.096,761.68164,0.0,60.0,0.0,10.0,1.0,true
1414,1747.3083,757.3377,0.0,60.0,0.0,10.0,1.0,true
1415,1011.62897,319.06018,0.0,60.0,0.0,10.0,1.0,true
1416,2589.326,1304.8442,0.0,60.0,0.0,10.0,1.0,true
1417,1981.5638,261.85004,0.0,60.0,0.0,10.0,1.0,true
1418,1524.9688,645.04706,0.0,60.0,0.0,10.0,1.0,true
1419,139.0786,1054.0323,0.0,60.0,0.0,10.0,1.0,true
1420,1738.6643,1033.9012,0.0,60.0,0.0,10.0,1.0,true
1421,311.82336,1441.9415,0.0,60.0,0.0,10.0,1.0,true
1422,1215.6465,777.8298,0.0,60.0,0.0,10.0,1.0,true
1423,1981.9917,673.3584,0.0,60.0,0.0,10.0,1.0,true
1424,1346.3632,954.9175,0.0,60.0,0.0,10.0,1.0,true
1425,92.74244,1256.4523,0.0,60.0,0.0,10.0,1.0,true
1426,861.4687,34.880493,0.0,60.0,0.0,10.0,1.0,true
1427,237.025,398.22046,0.0,60.0,0.0,10.0,1.0,true
1428,2610.1226,1016.9723,0.0,60.0,0.0,10.0,1.0,true
1429,1673.9661,1370.3153,0.0,60.0,0.0,10.0,1.0,true
1430,636.02826,1050.5889,0.0,60.0,0.0,10.0,1.0,true
1431,693.3131,1190.3356,0.0,60.0,0.0,10.0,1.0,true
1432,2609.3745,1063.4493,0.0,60.0,0.0,10.0,1.0,true
1433,471.22086,1406.048,0.0,60.0,0.0,10.0,1.0,true
1434,2331.1072,1572.5206,0.0,60.0,0.0,10.0,1.0,true
1435,452.51044,1095.6775,0.0,60.0,0.0,10.0,1.0,true
1436,2586.6514,1194.3167,0.0,60.0,0.0,10.0,1.0,true
1437,332.93802,1500.9009,0.0,60.0,0.0,10.0,1.0,true
1438,2621.7722,637.82935,0.0,60.0,0.0,10.0,1.0,true
1439,1533.8859,1379.3698,0.0,60.0,0.0,10.0,1.0,true
1440,1274.7219,273.30508,0.0,60.0,0.0,10.0,1.0,true
1441,790.38135,693.76654,0.0,60.0,0.0,10.0,1.0,true
1442,1133.3381,1488.3716,0.0,60.0,0.0,10.0,1.0,true
1443,759.45416,1359.5155,0.0,60.0,0.0,10.0,1.0,true
1444,266.4324,1345.622,0.0,60.0,0.0,10.0,1.0,true
1445,1576.4052,53.366943,0.0,60.0,0.0,10.0,1.0,true
1446,2210.2231,632.4301,0.0,60.0,0.0,10.0,1.0,true
1447,1715.4435,699.0381,0.0,60.0,0.0,10.0,1.0,true
1448,1574.4552,1444.5258,0.0,60.0,0.0,10.0,1.0,true
1449,2511.7808,408.03928,0.0,60.0,0.0,10.0,1.0,true
1450,982.83136,375.24973,0.0,60.0,0.0,10.0,1.0,true
1451,2550.8884,111.3381,0.0,60.0,0.0,10.0,1.0,true
1452,2191.987,1064.9066,0.0,60.0,0.0,10.0,1.0,true
1453,441.6001,1438.0621,0.0,60.0,0.0,10.0,1.0,true
1454,1364.2365,1484.9445,0.0,60.0,0.0,10.0,1.0,true
1455,2259.8936,659.9972,0.0,60.0,0.0,10.0,1.0,true
1456,389.3705,870.2399,0.0,60.0,0.0,10.0,1.0,true
1457,2692.013,753.1901,0.0,60.0,0.0,10.0,1.0,true
1458,1512.7477,221.75314,0.0,60.0,0.0,10.0,1.0,true
1459,2157.77,276.60675,0.0,60.0,0.0,10.0,1.0,true
1460,2796.5444,1359.7611,0.0,60.0,0.0,10.0,1.0,true
1461,1279.6094,251.68185,0.0,60.0,0.0,10.0,1.0,true
1462,1925.4684,332.84628,0.0,60.0,0.0,10.0,1.0,true
1463,498.36426,1572.5477,0.0,60.0,0.0,10.0,1.0,true
1464,2386.8994,672.26746,0.0,60.0,0.0,10.0,1.0,true
1465,2849.8904,1278.4161,0.0,60.0,0.0,10.0,1.0,true
1466,1801.7786,817.54034,0.0,60.0,0.0,10.0,1.0,true
1467,186.39363,399.7319,0.0,60.0,0.0,10.0,1.0,true
1468,2544.8865,1577.4359,0.0,60.0,0.0,10.0,1.0,true
1469,866.32556,346.58542,0.0,60.0,0.0,10.0,1.0,true
1470,843.68494,457.2955,0.0,60.0,0.0,10.0,1.0,true
1471,2159.8877,72.20672,0.0,60.0,0.0,10.0,1.0,true
1472,2127.8848,759.94037,0.0,60.0,0.0,10.0,1.0,true
1473,2124.5361,261.27377,0.0,60.0,0.0,10.0,1.0,true
1474,81.19619,719.8359,0.0,60.0,0.0,10.0,1.0,true
1475,798.0147,1320.2385,0.0,60.0,0.0,10.0,1.0,true
1476,1580.8252,1421.676,0.0,60.0,0.0,10.0,1.0,true
1477,1433.3578,1185.8127,0.0,60.0,0.0,10.0,1.0,true
1478,1769.915,475.3117,0.0,60.0,0.0,10.0,1.0,true
1479,2038.5476,1233.017,0.0,60.0,0.0,10.0,1.0,true
1480,128.68126,837.235,0.0,60.0,0.0,10.0,1.0,true
1481,649.2482,529.0531,0.0,60.0,0.0,10.0,1.0,true
1482,698.73364,865.49164,0.0,60.0,0.0,10.0,1.0,true
1483,826.6765,722.5612,0.0,60.0,0.0,10.0,1.0,true
