100,55.0,20.0,5.0,0.0,15.0,10.0,100.0
33,1719.5543,880.66785,0.0,55.0,20.0,10.0,1.0,false
34,1693.6255,1036.6559,0.0,55.0,20.0,10.0,1.0,false
35,1631.4061,992.0438,0.0,55.0,20.0,10.0,1.0,false
36,1675.0276,979.1663,0.0,55.0,20.0,10.0,1.0,false
37,1793.5969,906.7841,0.0,55.0,20.0,10.0,1.0,false
38,1776.6106,947.16455,0.0,55.0,20.0,10.0,1.0,false
39,1585.0623,902.8004,0.0,55.0,20.0,10.0,1.0,true
40,1789.8057,964.0594,0.0,55.0,20.0,10.0,1.0,false
41,1729.8552,1059.3556,0.0,55.0,20.0,10.0,1.0,true
42,1715.7349,858.40894,0.0,55.0,20.0,10.0,1.0,true
43,1659.2297,902.3408,0.0,55.0,20.0,10.0,1.0,false
44,1756.2699,950.906,0.0,55.0,20.0,10.0,1.0,false
45,1678.6936,959.45245,0.0,55.0,20.0,10.0,1.0,false
46,1615.8174,916.97614,0.0,55.0,20.0,10.0,1.0,false
47,1763.6575,1034.8354,0.0,55.0,20.0,10.0,1.0,true
48,1809.0051,956.4605,0.0,55.0,20.0,10.0,1.0,true
49,1644.4658,1048.8486,0.0,55.0,20.0,10.0,1.0,false
50,1695.8217,973.4728,0.0,55.0,20.0,10.0,1.0,false
51,1795.8762,939.3581,0.0,55.0,20.0,10.0,1.0,false
52,1758.5385,930.4736,0.0,55.0,20.0,10.0,1.0,false
53,1645.7874,1008.6813,0.0,55.0,20.0,10.0,1.0,false
54,1804.1659,982.4627,0.0,55.0,20.0,10.0,1.0,true
55,1716.1753,1028.5139,0.0,55.0,20.0,10.0,1.0,false
56,1647.2316,884.74225,0.0,55.0,20.0,10.0,1.0,false
57,1574.6718,926.7455,0.0,55.0,20.0,10.0,1.0,true
58,1782.6971,985.61725,0.0,55.0,20.0,10.0,1.0,false
59,1639.9049,1028.93,0.0,55.0,20.0,10.0,1.0,false
60,1639.2556,972.45605,0.0,55.0,20.0,10.0,1.0,false
61,1740.9789,999.4196,0.0,55.0,20.0,10.0,1.0,false
62,1756.0656,889.5988,0.0,55.0,20.0,10.0,1.0,false
63,1677.9031,1021.1664,0.0,55.0,20.0,10.0,1.0,false
64,1690.3756,1059.487,0.0,55.0,20.0,10.0,1.0,false
65,1659.3529,965.2841,0.0,55.0,20.0,10.0,1.0,false
66,1711.3353,924.8541,0.0,55.0,20.0,10.0,1.0,false
67,1735.3258,896.54266,0.0,55.0,20.0,10.0,1.0,false
68,1622.1938,1011.44006,0.0,55.0,20.0,10.0,1.0,false
69,1598.2079,879.7135,0.0,55.0,20.0,10.0,1.0,true
70,1618.334,975.6588,0.0,55.0,20.0,10.0,1.0,false
71,1715.7092,903.459,0.0,55.0,20.0,10.0,1.0,false
72,1752.0032,910.9318,0.0,55.0,20.0,10.0,1.0,false
73,1619.3606,873.2489,0.0,55.0,20.0,10.0,1.0,false
74,1670.1583,940.8518,0.0,55.0,20.0,10.0,1.0,false
75,1578.2521,961.1694,0.0,55.0,20.0,10.0,1.0,true
76,1668.6434,1057.7239,0.0,55.0,20.0,10.0,1.0,false
77,1752.4362,857.6158,0.0,55.0,20.0,10.0,1.0,true
78,1606.0035,958.50836,0.0,55.0,20.0,10.0,1.0,false
79,1743.8466,1041.8226,0.0,55.0,20.0,10.0,1.0,false
80,1656.2723,926.1581,0.0,55.0,20.0,10.0,1.0,false
81,1678.0692,1077.3225,0.0,55.0,20.0,10.0,1.0,true
82,1686.8774,869.20416,0.0,55.0,20.0,10.0,1.0,true
83,1698.5852,887.9193,0.0,55.0,20.0,10.0,1.0,false
84,1694.1422,910.7996,0.0,55.0,20.0,10.0,1.0,false
85,1665.3832,874.2816,0.0,55.0,20.0,10.0,1.0,true
86,1674.9717,917.6105,0.0,55.0,20.0,10.0,1.0,false
87,1595.0293,976.702,0.0,55.0,20.0,10.0,1.0,true
88,1715.0764,967.8096,0.0,55.0,20.0,10.0,1.0,false
89,1770.7513,903.7591,0.0,55.0,20.0,10.0,1.0,false
90,1700.007,951.7413,0.0,55.0,20.0,10.0,1.0,false
91,1662.7537,1036.906,0.0,55.0,20.0,10.0,1.0,false
92,1721.022,1006.3132,0.0,55.0,20.0,10.0,1.0,false
93,1677.7173,891.56384,0.0,55.0,20.0,10.0,1.0,false
94,1760.6285,993.4853,0.0,55.0,20.0,10.0,1.0,false
95,1767.7793,968.6742,0.0,55.0,20.0,10.0,1.0,false
96,1590.6958,942.2277,0.0,55.0,20.0,10.0,1.0,false
97,1641.9315,863.7005,0.0,55.0,20.0,10.0,1.0,true
98,1688.7506,932.13214,0.0,55.0,20.0,10.0,1.0,false
99,1649.2935,947.0979,0.0,55.0,20.0,10.0,1.0,false
