500,55.0,40.0,5.0,0.2,4.9,10.0,100.0
359,810.79755,882.229,0.0,55.0,40.0,10.0,1.0,false
360,550.02435,867.39557,0.0,55.0,40.0,10.0,1.0,true
361,723.6449,462.2849,0.0,55.0,40.0,10.0,1.0,false
362,1500.954,737.32446,0.0,55.0,40.0,10.0,1.0,false
363,1534.8748,264.55716,0.0,55.0,40.0,10.0,1.0,true
364,622.84375,825.5187,0.0,55.0,40.0,10.0,1.0,true
365,1068.0209,742.80383,0.0,55.0,40.0,10.0,1.0,false
366,1091.8273,513.95337,0.0,55.0,40.0,10.0,1.0,true
367,1377.0256,799.05536,0.0,55.0,40.0,10.0,1.0,false
368,939.6117,764.50995,0.0,55.0,40.0,10.0,1.0,false
369,1000.0364,192.76326,0.0,55.0,40.0,10.0,1.0,false
370,1112.2753,592.6849,0.0,55.0,40.0,10.0,1.0,false
371,916.50275,927.75073,0.0,55.0,40.0,10.0,1.0,false
372,538.11957,947.15155,0.0,55.0,40.0,10.0,1.0,false
373,431.5749,240.7837,0.0,55.0,40.0,10.0,1.0,false
374,857.81177,384.94394,0.0,55.0,40.0,10.0,1.0,true
375,690.0744,531.2072,0.0,55.0,40.0,10.0,1.0,true
376,1126.6411,784.0349,0.0,55.0,40.0,10.0,1.0,false
377,630.4999,866.7692,0.0,55.0,40.0,10.0,1.0,false
378,433.61987,573.3374,0.0,55.0,40.0,10.0,1.0,false
379,1478.6095,537.2416,0.0,55.0,40.0,10.0,1.0,true
380,642.4954,318.65646,0.0,55.0,40.0,10.0,1.0,false
381,1312.6434,900.8075,0.0,55.0,40.0,10.0,1.0,false
382,408.0494,204.80595,0.0,55.0,40.0,10.0,1.0,true
383,597.49457,178.11116,0.0,55.0,40.0,10.0,1.0,true
384,1018.84076,562.5747,0.0,55.0,40.0,10.0,1.0,true
385,464.44998,601.5281,0.0,55.0,40.0,10.0,1.0,false
386,810.87177,390.83667,0.0,55.0,40.0,10.0,1.0,false
387,812.01215,994.8343,0.0,55.0,40.0,10.0,1.0,true
388,807.387,796.153,0.0,55.0,40.0,10.0,1.0,false
389,1071.6232,673.34937,0.0,55.0,40.0,10.0,1.0,false
390,1260.6246,777.57214,0.0,55.0,40.0,10.0,1.0,true
391,984.74713,836.78033,0.0,55.0,40.0,10.0,1.0,false
392,879.068,245.7601,0.0,55.0,40.0,10.0,1.0,false
393,1150.2212,118.09264,0.0,55.0,40.0,10.0,1.0,true
394,1291.1951,653.62085,0.0,55.0,40.0,10.0,1.0,true
395,327.34775,226.66371,0.0,55.0,40.0,10.0,1.0,true
396,312.0299,735.88995,0.0,55.0,40.0,10.0,1.0,true
397,1613.9064,283.73376,0.0,55.0,40.0,10.0,1.0,true
398,699.1308,822.1382,0.0,55.0,40.0,10.0,1.0,false
399,801.78687,754.7716,0.0,55.0,40.0,10.0,1.0,false
400,1500.8939,450.66318,0.0,55.0,40.0,10.0,1.0,false
401,1550.2037,668.23834,0.0,55.0,40.0,10.0,1.0,false
402,474.6724,559.5522,0.0,55.0,40.0,10.0,1.0,false
403,1270.603,106.56373,0.0,55.0,40.0,10.0,1.0,true
404,335.6337,377.52017,0.0,55.0,40.0,10.0,1.0,true
