243,55.0,40.0,5.0,0.2,5.0,100.0,0.2
183,1408.7057,478.1242,0.0,55.0,40.0,10.0,1.0,true
184,1450.8755,482.5442,0.0,55.0,40.0,10.0,1.0,true
185,1375.5597,459.65778,0.0,55.0,40.0,10.0,1.0,true
186,1316.3939,461.67014,0.0,55.0,40.0,10.0,1.0,true
187,1294.3357,428.58585,0.0,55.0,40.0,10.0,1.0,true
188,1205.6869,440.66095,0.0,55.0,40.0,10.0,1.0,true
189,1124.199,458.09814,0.0,55.0,40.0,10.0,1.0,true
190,1155.6404,487.6143,0.0,55.0,40.0,10.0,1.0,false
191,1114.2646,499.70822,0.0,55.0,40.0,10.0,1.0,false
192,1076.7655,510.53946,0.0,55.0,40.0,10.0,1.0,true
193,994.76294,582.3329,0.0,55.0,40.0,10.0,1.0,true
194,1011.9636,670.36694,0.0,55.0,40.0,10.0,1.0,false
195,993.6014,703.867,0.0,55.0,40.0,10.0,1.0,false
196,1009.2288,745.6853,0.0,55.0,40.0,10.0,1.0,false
197,975.6193,850.6074,0.0,55.0,40.0,10.0,1.0,true
198,989.51465,886.10144,0.0,55.0,40.0,10.0,1.0,true
199,1005.8535,921.70215,0.0,55.0,40.0,10.0,1.0,true
200,1021.8637,960.1476,0.0,55.0,40.0,10.0,1.0,true
201,1033.837,995.1736,0.0,55.0,40.0,10.0,1.0,true
202,1050.9177,1033.8591,0.0,55.0,40.0,10.0,1.0,true
203,1092.3206,1041.0867,0.0,55.0,40.0,10.0,1.0,true
204,1147.1952,1084.1813,0.0,55.0,40.0,10.0,1.0,true
205,1188.6426,1092.8771,0.0,55.0,40.0,10.0,1.0,true
206,1225.6522,1101.7258,0.0,55.0,40.0,10.0,1.0,true
207,1129.7462,1046.9105,0.0,55.0,40.0,10.0,1.0,true
208,1267.3435,1105.8615,0.0,55.0,40.0,10.0,1.0,true
209,1348.1184,1116.6154,0.0,55.0,40.0,10.0,1.0,true
210,1426.8741,1113.7635,0.0,55.0,40.0,10.0,1.0,true
211,1487.7874,1084.7932,0.0,55.0,40.0,10.0,1.0,true
212,1530.7058,1089.6283,0.0,55.0,40.0,10.0,1.0,true
213,1578.7605,1029.7262,0.0,55.0,40.0,10.0,1.0,true
214,1637.6769,912.1908,0.0,55.0,40.0,10.0,1.0,true
215,1641.6195,829.1217,0.0,55.0,40.0,10.0,1.0,true
216,1644.628,790.8703,0.0,55.0,40.0,10.0,1.0,false
217,1644.8541,748.6467,0.0,55.0,40.0,10.0,1.0,true
218,1649.8116,708.7947,0.0,55.0,40.0,10.0,1.0,true
219,1606.8347,619.9742,0.0,55.0,40.0,10.0,1.0,true
220,1525.9855,544.1883,0.0,55.0,40.0,10.0,1.0,true
221,1501.3645,514.56036,0.0,55.0,40.0,10.0,1.0,true
222,1345.5944,490.30722,0.0,55.0,40.0,10.0,1.0,true
223,1231.8124,466.16458,0.0,55.0,40.0,10.0,1.0,false
224,1088.5162,473.44998,0.0,55.0,40.0,10.0,1.0,true
225,1035.0958,521.95013,0.0,55.0,40.0,10.0,1.0,true
226,999.2855,540.29095,0.0,55.0,40.0,10.0,1.0,true
227,970.709,657.3438,0.0,55.0,40.0,10.0,1.0,true
228,952.2087,692.5803,0.0,55.0,40.0,10.0,1.0,true
229,982.4268,779.4412,0.0,55.0,40.0,10.0,1.0,true
230,957.9727,810.48926,0.0,55.0,40.0,10.0,1.0,true
231,967.5663,737.62366,0.0,55.0,40.0,10.0,1.0,true
232,1009.2865,628.75775,0.0,55.0,40.0,10.0,1.0,false
233,1034.8368,560.497,0.0,55.0,40.0,10.0,1.0,false
234,1027.4158,599.9482,0.0,55.0,40.0,10.0,1.0,false
235,970.04016,614.92554,0.0,55.0,40.0,10.0,1.0,true
236,1209.2449,544.894,0.0,55.0,40.0,10.0,1.0,false
237,1191.1031,475.47852,0.0,55.0,40.0,10.0,1.0,false
238,1166.8226,447.34464,0.0,55.0,40.0,10.0,1.0,true
239,1246.8828,432.53372,0.0,55.0,40.0,10.0,1.0,true
240,1233.332,576.71954,0.0,55.0,40.0,10.0,1.0,false
241,1255.1649,499.69907,0.0,55.0,40.0,10.0,1.0,false
242,1270.954,458.10632,0.0,55.0,40.0,10.0,1.0,false
