286,55.0,40.0,5.0,0.2,5.0,10.0,100.0
83,991.3971,346.2819,0.0,55.0,40.0,10.0,1.0,true
84,1179.2845,635.9185,0.0,55.0,40.0,10.0,1.0,false
85,1027.6842,323.74054,0.0,55.0,40.0,10.0,1.0,false
86,933.94635,644.9506,0.0,55.0,40.0,10.0,1.0,true
87,692.3811,683.8922,0.0,55.0,40.0,10.0,1.0,true
88,1266.7952,577.4635,0.0,55.0,40.0,10.0,1.0,false
89,772.7505,630.58466,0.0,55.0,40.0,10.0,1.0,false
90,831.4628,587.88855,0.0,55.0,40.0,10.0,1.0,false
91,1168.7771,376.329,0.0,55.0,40.0,10.0,1.0,false
92,896.5358,630.15076,0.0,55.0,40.0,10.0,1.0,true
93,755.3564,529.0992,0.0,55.0,40.0,10.0,1.0,true
94,857.522,366.81387,0.0,55.0,40.0,10.0,1.0,false
95,891.3491,670.10913,0.0,55.0,40.0,10.0,1.0,false
96,754.13074,728.9299,0.0,55.0,40.0,10.0,1.0,true
97,682.867,421.81577,0.0,55.0,40.0,10.0,1.0,true
98,1208.8413,540.47736,0.0,55.0,40.0,10.0,1.0,false
99,1261.7623,418.17953,0.0,55.0,40.0,10.0,1.0,false
99,826.8078,343.55997,0.0,55.0,40.0,10.0,1.0,false
100,895.3635,308.8335,0.0,55.0,40.0,10.0,1.0,false
101,1118.1876,207.62067,0.0,55.0,40.0,10.0,1.0,false
102,1084.4069,229.06323,0.0,55.0,40.0,10.0,1.0,false
103,932.9474,170.85646,0.0,55.0,40.0,10.0,1.0,false
104,927.82996,252.4844,0.0,55.0,40.0,10.0,1.0,false
105,938.04425,129.04416,0.0,55.0,40.0,10.0,1.0,true
106,930.43164,208.67601,0.0,55.0,40.0,10.0,1.0,false
107,1122.7239,169.79439,0.0,55.0,40.0,10.0,1.0,true
108,972.72614,154.0621,0.0,55.0,40.0,10.0,1.0,true
109,1057.625,299.63184,0.0,55.0,40.0,10.0,1.0,false
110,1010.70435,150.74786,0.0,55.0,40.0,10.0,1.0,true
111,994.29254,298.77515,0.0,55.0,40.0,10.0,1.0,false
112,1084.5774,153.61292,0.0,55.0,40.0,10.0,1.0,true
113,961.2191,278.22104,0.0,55.0,40.0,10.0,1.0,false
114,1048.2155,205.91902,0.0,55.0,40.0,10.0,1.0,false
115,963.17694,233.84254,0.0,55.0,40.0,10.0,1.0,false
116,1052.6959,257.4531,0.0,55.0,40.0,10.0,1.0,false
117,1045.4235,167.4859,0.0,55.0,40.0,10.0,1.0,true
118,1026.8843,279.35245,0.0,55.0,40.0,10.0,1.0,false
119,1026.271,240.25925,0.0,55.0,40.0,10.0,1.0,false
120,989.51575,258.93317,0.0,55.0,40.0,10.0,1.0,false
121,826.10284,385.63425,0.0,55.0,40.0,10.0,1.0,false
122,756.8311,301.61142,0.0,55.0,40.0,10.0,1.0,false
123,758.88794,221.91843,0.0,55.0,40.0,10.0,1.0,true
124,723.7248,361.04782,0.0,55.0,40.0,10.0,1.0,true
125,828.7073,223.11743,0.0,55.0,40.0,10.0,1.0,false
126,827.37646,304.54272,0.0,55.0,40.0,10.0,1.0,false
127,789.61664,404.0098,0.0,55.0,40.0,10.0,1.0,false
128,719.3617,398.3851,0.0,55.0,40.0,10.0,1.0,true
129,723.27325,438.5822,0.0,55.0,40.0,10.0,1.0,false
130,689.0287,461.50137,0.0,55.0,40.0,10.0,1.0,false
131,687.688,501.7676,0.0,55.0,40.0,10.0,1.0,false
132,719.5204,513.5203,0.0,55.0,40.0,10.0,1.0,false
133,723.60254,553.33746,0.0,55.0,40.0,10.0,1.0,false
134,748.6461,662.90796,0.0,55.0,40.0,10.0,1.0,false
135,770.0,695.8059,0.0,55.0,40.0,10.0,1.0,false
136,750.7515,770.7563,0.0,55.0,40.0,10.0,1.0,true
137,814.6276,794.37933,0.0,55.0,40.0,10.0,1.0,true
138,925.90875,852.126,0.0,55.0,40.0,10.0,1.0,true
139,979.1274,809.0549,0.0,55.0,40.0,10.0,1.0,false
140,1019.2408,805.54645,0.0,55.0,40.0,10.0,1.0,false
141,886.0809,865.26874,0.0,55.0,40.0,10.0,1.0,true
142,849.4748,846.1905,0.0,55.0,40.0,10.0,1.0,true
143,888.56946,789.1433,0.0,55.0,40.0,10.0,1.0,true
144,940.2088,813.32153,0.0,55.0,40.0,10.0,1.0,true
145,1039.9005,761.80066,0.0,55.0,40.0,10.0,1.0,false
146,1095.9691,788.75446,0.0,55.0,40.0,10.0,1.0,true
147,1118.845,758.2167,0.0,55.0,40.0,10.0,1.0,false
148,1266.4187,747.1352,0.0,55.0,40.0,10.0,1.0,true
149,1298.1915,713.85315,0.0,55.0,40.0,10.0,1.0,true
150,1315.8043,677.45966,0.0,55.0,40.0,10.0,1.0,true
151,1342.4635,600.59674,0.0,55.0,40.0,10.0,1.0,true
152,1343.2733,489.71677,0.0,55.0,40.0,10.0,1.0,true
153,1321.592,453.11514,0.0,55.0,40.0,10.0,1.0,true
154,1316.1119,384.105,0.0,55.0,40.0,10.0,1.0,true
155,1281.0273,383.64294,0.0,55.0,40.0,10.0,1.0,true
156,1269.2606,316.53564,0.0,55.0,40.0,10.0,1.0,true
157,1242.1432,375.4621,0.0,55.0,40.0,10.0,1.0,true
158,1155.9851,184.11475,0.0,55.0,40.0,10.0,1.0,true
159,1254.6003,239.4103,0.0,55.0,40.0,10.0,1.0,true
160,1088.9124,273.20633,0.0,55.0,40.0,10.0,1.0,false
161,1228.657,298.40186,0.0,55.0,40.0,10.0,1.0,false
162,1190.4701,197.94083,0.0,55.0,40.0,10.0,1.0,true
163,1125.9873,324.72147,0.0,55.0,40.0,10.0,1.0,false
164,1223.5115,219.41226,0.0,55.0,40.0,10.0,1.0,true
165,1154.3429,224.772,0.0,55.0,40.0,10.0,1.0,false
166,1224.8772,259.07135,0.0,55.0,40.0,10.0,1.0,false
167,1154.5715,260.95483,0.0,55.0,40.0,10.0,1.0,false
168,1186.2157,239.96654,0.0,55.0,40.0,10.0,1.0,false
169,1186.4854,275.5188,0.0,55.0,40.0,10.0,1.0,false
170,857.8266,326.5329,0.0,55.0,40.0,10.0,1.0,false
171,791.8209,202.2134,0.0,55.0,40.0,10.0,1.0,true
172,790.6601,243.1082,0.0,55.0,40.0,10.0,1.0,false
173,829.96857,182.19632,0.0,55.0,40.0,10.0,1.0,true
174,861.30853,204.88263,0.0,55.0,40.0,10.0,1.0,false
175,864.1481,164.23302,0.0,55.0,40.0,10.0,1.0,true
176,903.3948,146.02924,0.0,55.0,40.0,10.0,1.0,true
177,900.0932,186.87556,0.0,55.0,40.0,10.0,1.0,false
178,898.1602,226.61896,0.0,55.0,40.0,10.0,1.0,false
179,859.3941,244.19492,0.0,55.0,40.0,10.0,1.0,false
180,722.7391,244.5805,0.0,55.0,40.0,10.0,1.0,true
181,682.4771,312.1001,0.0,55.0,40.0,10.0,1.0,true
182,647.3124,342.84415,0.0,55.0,40.0,10.0,1.0,true
183,629.823,382.67633,0.0,55.0,40.0,10.0,1.0,true
184,619.5269,420.7263,0.0,55.0,40.0,10.0,1.0,true
185,617.9039,464.6683,0.0,55.0,40.0,10.0,1.0,true
186,651.60315,482.83975,0.0,55.0,40.0,10.0,1.0,false
187,617.5873,505.5171,0.0,55.0,40.0,10.0,1.0,true
188,621.8448,545.2112,0.0,55.0,40.0,10.0,1.0,true
189,654.8123,525.6593,0.0,55.0,40.0,10.0,1.0,false
190,654.93463,447.15668,0.0,55.0,40.0,10.0,1.0,true
191,670.8056,385.21204,0.0,55.0,40.0,10.0,1.0,true
192,685.71906,346.93106,0.0,55.0,40.0,10.0,1.0,true
193,718.81946,318.64346,0.0,55.0,40.0,10.0,1.0,false
194,711.47363,284.95465,0.0,55.0,40.0,10.0,1.0,true
195,759.047,263.8192,0.0,55.0,40.0,10.0,1.0,false
196,790.75775,282.78897,0.0,55.0,40.0,10.0,1.0,false
197,828.5802,263.7349,0.0,55.0,40.0,10.0,1.0,false
198,789.3345,324.3051,0.0,55.0,40.0,10.0,1.0,false
199,756.2938,497.06873,0.0,55.0,40.0,10.0,1.0,true
200,754.27167,457.2462,0.0,55.0,40.0,10.0,1.0,false
201,788.1856,474.08264,0.0,55.0,40.0,10.0,1.0,false
202,761.3107,566.08655,0.0,55.0,40.0,10.0,1.0,false
203,1191.4169,314.53665,0.0,55.0,40.0,10.0,1.0,false
204,1164.5594,338.77286,0.0,55.0,40.0,10.0,1.0,false
205,1100.316,352.4402,0.0,55.0,40.0,10.0,1.0,false
206,1133.5907,365.71204,0.0,55.0,40.0,10.0,1.0,false
207,1146.6779,497.25406,0.0,55.0,40.0,10.0,1.0,true
208,1147.4979,562.6783,0.0,55.0,40.0,10.0,1.0,true
209,1136.5417,618.83636,0.0,55.0,40.0,10.0,1.0,false
210,1091.7401,720.2046,0.0,55.0,40.0,10.0,1.0,false
211,1055.1777,685.5553,0.0,55.0,40.0,10.0,1.0,false
212,1022.48706,690.68353,0.0,55.0,40.0,10.0,1.0,false
213,976.0863,739.79114,0.0,55.0,40.0,10.0,1.0,false
214,923.1945,683.2495,0.0,55.0,40.0,10.0,1.0,false
215,822.15137,756.0936,0.0,55.0,40.0,10.0,1.0,false
216,790.5254,764.396,0.0,55.0,40.0,10.0,1.0,false
217,790.29156,661.6443,0.0,55.0,40.0,10.0,1.0,true
218,792.5835,727.35364,0.0,55.0,40.0,10.0,1.0,false
219,776.78986,804.7825,0.0,55.0,40.0,10.0,1.0,true
220,892.8945,824.281,0.0,55.0,40.0,10.0,1.0,true
221,964.62256,846.9521,0.0,55.0,40.0,10.0,1.0,true
222,1006.2336,843.2515,0.0,55.0,40.0,10.0,1.0,true
223,1055.8231,796.8491,0.0,55.0,40.0,10.0,1.0,false
224,1127.7708,798.3227,0.0,55.0,40.0,10.0,1.0,true
225,1197.9618,797.21515,0.0,55.0,40.0,10.0,1.0,true
226,1235.432,775.5857,0.0,55.0,40.0,10.0,1.0,true
227,1194.083,723.7646,0.0,55.0,40.0,10.0,1.0,false
228,1239.8505,675.3136,0.0,55.0,40.0,10.0,1.0,false
229,1279.168,676.1237,0.0,55.0,40.0,10.0,1.0,false
230,1299.4791,644.85205,0.0,55.0,40.0,10.0,1.0,true
231,1359.788,525.9477,0.0,55.0,40.0,10.0,1.0,true
232,1336.6646,417.34323,0.0,55.0,40.0,10.0,1.0,true
233,1301.779,418.57312,0.0,55.0,40.0,10.0,1.0,false
234,1293.3572,348.28714,0.0,55.0,40.0,10.0,1.0,true
235,1260.4531,275.87607,0.0,55.0,40.0,10.0,1.0,true
236,1299.2438,488.37604,0.0,55.0,40.0,10.0,1.0,false
237,1320.0518,520.11804,0.0,55.0,40.0,10.0,1.0,false
238,1294.1152,550.8737,0.0,55.0,40.0,10.0,1.0,false
239,1333.9281,561.87134,0.0,55.0,40.0,10.0,1.0,true
240,1336.8654,643.4622,0.0,55.0,40.0,10.0,1.0,true
241,1114.6415,654.99915,0.0,55.0,40.0,10.0,1.0,false
242,1093.8842,683.89795,0.0,55.0,40.0,10.0,1.0,false
243,953.4803,711.8148,0.0,55.0,40.0,10.0,1.0,false
244,897.9125,750.28613,0.0,55.0,40.0,10.0,1.0,false
245,823.9892,660.86865,0.0,55.0,40.0,10.0,1.0,true
246,917.5876,722.1186,0.0,55.0,40.0,10.0,1.0,false
247,831.7067,718.45703,0.0,55.0,40.0,10.0,1.0,false
248,861.09454,647.1963,0.0,55.0,40.0,10.0,1.0,false
249,853.16486,768.3685,0.0,55.0,40.0,10.0,1.0,false
250,853.9589,689.4145,0.0,55.0,40.0,10.0,1.0,false
251,860.01965,735.51074,0.0,55.0,40.0,10.0,1.0,false
252,884.7067,706.21906,0.0,55.0,40.0,10.0,1.0,false
253,803.7547,503.30582,0.0,55.0,40.0,10.0,1.0,true
254,755.8556,380.3424,0.0,55.0,40.0,10.0,1.0,false
255,791.49316,363.40625,0.0,55.0,40.0,10.0,1.0,false
256,760.304,343.85074,0.0,55.0,40.0,10.0,1.0,false
257,859.11017,286.89862,0.0,55.0,40.0,10.0,1.0,false
258,894.71075,266.9962,0.0,55.0,40.0,10.0,1.0,false
259,969.73737,195.44164,0.0,55.0,40.0,10.0,1.0,false
260,996.1972,219.74242,0.0,55.0,40.0,10.0,1.0,false
261,1083.3752,193.63058,0.0,55.0,40.0,10.0,1.0,false
262,1116.3048,246.49557,0.0,55.0,40.0,10.0,1.0,false
263,1158.7653,300.78625,0.0,55.0,40.0,10.0,1.0,false
264,1234.9424,339.65198,0.0,55.0,40.0,10.0,1.0,true
265,1207.5886,385.90082,0.0,55.0,40.0,10.0,1.0,false
266,1242.397,446.7127,0.0,55.0,40.0,10.0,1.0,false
267,1231.7677,510.86703,0.0,55.0,40.0,10.0,1.0,false
268,1240.9729,609.99713,0.0,55.0,40.0,10.0,1.0,false
269,1256.9745,711.7323,0.0,55.0,40.0,10.0,1.0,false
270,1231.4097,734.6875,0.0,55.0,40.0,10.0,1.0,false
271,1160.4114,740.83124,0.0,55.0,40.0,10.0,1.0,false
272,1164.4244,776.18225,0.0,55.0,40.0,10.0,1.0,false
273,1084.4238,828.62256,0.0,55.0,40.0,10.0,1.0,true
274,1042.4347,834.5034,0.0,55.0,40.0,10.0,1.0,true
275,1123.5278,833.42255,0.0,55.0,40.0,10.0,1.0,true
276,1162.8376,818.14954,0.0,55.0,40.0,10.0,1.0,true
277,1198.1666,761.2833,0.0,55.0,40.0,10.0,1.0,false
278,1255.9346,646.0045,0.0,55.0,40.0,10.0,1.0,false
279,1275.876,610.2511,0.0,55.0,40.0,10.0,1.0,true
280,1247.1017,542.69855,0.0,55.0,40.0,10.0,1.0,false
281,1260.1517,480.73648,0.0,55.0,40.0,10.0,1.0,false
282,1226.1755,410.39362,0.0,55.0,40.0,10.0,1.0,false
283,1122.7004,285.9168,0.0,55.0,40.0,10.0,1.0,false
284,1012.7028,185.18164,0.0,55.0,40.0,10.0,1.0,false
