303,55.0,40.0,5.0,0.2,5.0,10.0,100.0
47,655.443,611.4079,0.0,55.0,40.0,10.0,1.0,false
48,877.9593,844.60767,0.0,55.0,40.0,10.0,1.0,false
49,955.9799,192.01045,0.0,55.0,40.0,10.0,1.0,false
50,582.744,639.9423,0.0,55.0,40.0,10.0,1.0,true
51,1264.1162,749.14594,0.0,55.0,40.0,10.0,1.0,false
52,1184.7177,735.76776,0.0,55.0,40.0,10.0,1.0,true
53,1172.64,803.2939,0.0,55.0,40.0,10.0,1.0,false
54,1091.3129,781.541,0.0,55.0,40.0,10.0,1.0,true
55,914.41046,823.66406,0.0,55.0,40.0,10.0,1.0,false
56,1326.3757,440.07718,0.0,55.0,40.0,10.0,1.0,false
57,1297.4584,599.1378,0.0,55.0,40.0,10.0,1.0,false
58,1259.9307,613.91113,0.0,55.0,40.0,10.0,1.0,false
59,867.9049,293.3249,0.0,55.0,40.0,10.0,1.0,true
60,767.3552,700.1187,0.0,55.0,40.0,10.0,1.0,false
61,705.1513,443.99533,0.0,55.0,40.0,10.0,1.0,true
62,756.1152,663.15857,0.0,55.0,40.0,10.0,1.0,true
63,1211.8019,482.74966,0.0,55.0,40.0,10.0,1.0,true
64,772.872,247.03319,0.0,55.0,40.0,10.0,1.0,false
65,1233.9291,675.9225,0.0,55.0,40.0,10.0,1.0,false
66,1103.7876,817.93207,0.0,55.0,40.0,10.0,1.0,false
67,1059.8547,803.4357,0.0,55.0,40.0,10.0,1.0,true
68,1172.1844,694.79565,0.0,55.0,40.0,10.0,1.0,true
69,614.25336,602.295,0.0,55.0,40.0,10.0,1.0,false
70,802.0671,880.9717,0.0,55.0,40.0,10.0,1.0,true
71,1268.2478,349.34027,0.0,55.0,40.0,10.0,1.0,false
72,1121.4509,752.37823,0.0,55.0,40.0,10.0,1.0,true
73,626.18567,539.5979,0.0,55.0,40.0,10.0,1.0,false
74,1347.5748,506.92648,0.0,55.0,40.0,10.0,1.0,false
75,846.14954,780.44183,0.0,55.0,40.0,10.0,1.0,false
76,567.1937,675.66815,0.0,55.0,40.0,10.0,1.0,true
77,826.0078,290.14566,0.0,55.0,40.0,10.0,1.0,true
78,660.02893,332.08746,0.0,55.0,40.0,10.0,1.0,false
79,1113.809,859.3719,0.0,55.0,40.0,10.0,1.0,false
80,1295.5397,638.5353,0.0,55.0,40.0,10.0,1.0,false
81,874.2893,755.217,0.0,55.0,40.0,10.0,1.0,true
82,980.50977,813.41327,0.0,55.0,40.0,10.0,1.0,false
83,989.6112,214.74626,0.0,55.0,40.0,10.0,1.0,false
84,1213.8768,704.2606,0.0,55.0,40.0,10.0,1.0,false
85,1027.0887,247.62871,0.0,55.0,40.0,10.0,1.0,true
86,943.0953,756.88617,0.0,55.0,40.0,10.0,1.0,true
87,613.8949,744.07715,0.0,55.0,40.0,10.0,1.0,true
88,1332.171,588.58954,0.0,55.0,40.0,10.0,1.0,false
89,675.1804,647.95746,0.0,55.0,40.0,10.0,1.0,false
90,706.04895,550.67395,0.0,55.0,40.0,10.0,1.0,true
91,1266.1298,391.16733,0.0,55.0,40.0,10.0,1.0,false
92,814.3086,753.01465,0.0,55.0,40.0,10.0,1.0,false
93,694.8031,510.7255,0.0,55.0,40.0,10.0,1.0,true
94,724.2488,307.09872,0.0,55.0,40.0,10.0,1.0,false
95,847.829,727.57007,0.0,55.0,40.0,10.0,1.0,true
96,665.4623,809.55066,0.0,55.0,40.0,10.0,1.0,true
97,644.47516,400.7637,0.0,55.0,40.0,10.0,1.0,false
98,1305.9966,560.49146,0.0,55.0,40.0,10.0,1.0,false
99,789.2099,281.90057,0.0,55.0,40.0,10.0,1.0,true
100,823.17236,184.38962,0.0,55.0,40.0,10.0,1.0,false
101,1139.8885,153.34003,0.0,55.0,40.0,10.0,1.0,false
102,1102.6969,172.25706,0.0,55.0,40.0,10.0,1.0,false
103,972.09814,70.125084,0.0,55.0,40.0,10.0,1.0,true
104,888.2559,138.50693,0.0,55.0,40.0,10.0,1.0,false
105,929.2503,80.23444,0.0,55.0,40.0,10.0,1.0,true
106,925.8268,118.56306,0.0,55.0,40.0,10.0,1.0,false
107,1142.704,112.590416,0.0,55.0,40.0,10.0,1.0,true
108,1008.6447,60.694492,0.0,55.0,40.0,10.0,1.0,true
109,1135.0067,234.68765,0.0,55.0,40.0,10.0,1.0,false
110,1038.49,84.01085,0.0,55.0,40.0,10.0,1.0,true
111,1097.6317,252.16483,0.0,55.0,40.0,10.0,1.0,true
112,1107.2178,90.98994,0.0,55.0,40.0,10.0,1.0,true
113,920.6737,160.74939,0.0,55.0,40.0,10.0,1.0,false
114,1068.3988,147.57315,0.0,55.0,40.0,10.0,1.0,false
115,960.90607,150.87282,0.0,55.0,40.0,10.0,1.0,false
116,1065.4895,191.00194,0.0,55.0,40.0,10.0,1.0,false
117,1070.7217,109.98956,0.0,55.0,40.0,10.0,1.0,true
118,1064.3466,226.42688,0.0,55.0,40.0,10.0,1.0,true
119,1029.7786,166.29317,0.0,55.0,40.0,10.0,1.0,false
120,1029.497,206.02913,0.0,55.0,40.0,10.0,1.0,false
121,749.6004,274.41666,0.0,55.0,40.0,10.0,1.0,false
122,695.18036,228.93967,0.0,55.0,40.0,10.0,1.0,false
123,710.0362,163.5745,0.0,55.0,40.0,10.0,1.0,true
124,641.033,292.6469,0.0,55.0,40.0,10.0,1.0,false
125,779.4038,141.11336,0.0,55.0,40.0,10.0,1.0,false
126,811.71967,254.38889,0.0,55.0,40.0,10.0,1.0,false
127,697.0033,332.8989,0.0,55.0,40.0,10.0,1.0,false
128,632.44244,365.4606,0.0,55.0,40.0,10.0,1.0,false
129,670.5609,368.58337,0.0,55.0,40.0,10.0,1.0,false
130,687.6199,406.43655,0.0,55.0,40.0,10.0,1.0,false
131,573.1853,491.17438,0.0,55.0,40.0,10.0,1.0,false
132,644.17206,573.7125,0.0,55.0,40.0,10.0,1.0,false
133,666.1943,543.8744,0.0,55.0,40.0,10.0,1.0,false
134,651.9366,738.2512,0.0,55.0,40.0,10.0,1.0,false
135,678.02625,770.369,0.0,55.0,40.0,10.0,1.0,false
136,700.4736,839.72186,0.0,55.0,40.0,10.0,1.0,true
137,772.7374,856.242,0.0,55.0,40.0,10.0,1.0,true
138,907.69934,907.3265,0.0,55.0,40.0,10.0,1.0,true
139,1009.8255,893.3344,0.0,55.0,40.0,10.0,1.0,false
140,1043.7041,869.31476,0.0,55.0,40.0,10.0,1.0,false
141,872.53436,923.25305,0.0,55.0,40.0,10.0,1.0,true
142,837.1526,907.91046,0.0,55.0,40.0,10.0,1.0,true
143,838.5925,865.002,0.0,55.0,40.0,10.0,1.0,false
144,942.4823,884.6591,0.0,55.0,40.0,10.0,1.0,false
145,1070.7227,843.0213,0.0,55.0,40.0,10.0,1.0,false
146,1118.6951,896.6711,0.0,55.0,40.0,10.0,1.0,true
147,1184.2623,838.7698,0.0,55.0,40.0,10.0,1.0,false
148,1320.9712,797.3898,0.0,55.0,40.0,10.0,1.0,true
149,1375.9314,727.3081,0.0,55.0,40.0,10.0,1.0,true
150,1398.4265,681.1121,0.0,55.0,40.0,10.0,1.0,true
151,1407.5498,598.3181,0.0,55.0,40.0,10.0,1.0,true
152,1424.5706,481.13147,0.0,55.0,40.0,10.0,1.0,true
153,1394.2006,451.1161,0.0,55.0,40.0,10.0,1.0,true
154,1376.5703,345.2093,0.0,55.0,40.0,10.0,1.0,true
155,1336.5553,359.3769,0.0,55.0,40.0,10.0,1.0,false
156,1311.7733,296.192,0.0,55.0,40.0,10.0,1.0,true
157,1307.3522,333.5518,0.0,55.0,40.0,10.0,1.0,false
158,1172.9016,133.17477,0.0,55.0,40.0,10.0,1.0,true
159,1275.0177,194.20126,0.0,55.0,40.0,10.0,1.0,true
160,1099.162,210.23483,0.0,55.0,40.0,10.0,1.0,false
161,1277.2211,270.14554,0.0,55.0,40.0,10.0,1.0,false
162,1206.9252,155.1761,0.0,55.0,40.0,10.0,1.0,true
163,1205.616,276.6123,0.0,55.0,40.0,10.0,1.0,false
164,1239.8333,172.81436,0.0,55.0,40.0,10.0,1.0,true
165,1170.4644,174.55293,0.0,55.0,40.0,10.0,1.0,false
166,1278.567,235.39088,0.0,55.0,40.0,10.0,1.0,true
167,1208.714,195.86305,0.0,55.0,40.0,10.0,1.0,false
168,1239.2072,215.91315,0.0,55.0,40.0,10.0,1.0,false
169,1204.5961,233.89932,0.0,55.0,40.0,10.0,1.0,false
170,894.4895,260.73013,0.0,55.0,40.0,10.0,1.0,true
171,742.8538,133.31116,0.0,55.0,40.0,10.0,1.0,true
172,745.76215,170.37508,0.0,55.0,40.0,10.0,1.0,false
173,775.2806,106.3924,0.0,55.0,40.0,10.0,1.0,true
174,814.9697,104.43562,0.0,55.0,40.0,10.0,1.0,true
175,853.0723,79.0052,0.0,55.0,40.0,10.0,1.0,true
176,890.20245,95.65485,0.0,55.0,40.0,10.0,1.0,true
177,854.5948,121.134315,0.0,55.0,40.0,10.0,1.0,false
178,853.9417,156.46147,0.0,55.0,40.0,10.0,1.0,false
179,820.7685,146.53893,0.0,55.0,40.0,10.0,1.0,false
180,680.83716,190.46414,0.0,55.0,40.0,10.0,1.0,true
181,604.45306,290.71646,0.0,55.0,40.0,10.0,1.0,true
182,584.1412,324.18604,0.0,55.0,40.0,10.0,1.0,true
183,590.7966,362.43594,0.0,55.0,40.0,10.0,1.0,true
184,563.93567,394.9975,0.0,55.0,40.0,10.0,1.0,true
185,536.8139,422.62143,0.0,55.0,40.0,10.0,1.0,true
186,535.85767,485.07056,0.0,55.0,40.0,10.0,1.0,true
187,545.8274,521.1102,0.0,55.0,40.0,10.0,1.0,true
188,559.31665,562.6791,0.0,55.0,40.0,10.0,1.0,true
189,586.8419,529.36566,0.0,55.0,40.0,10.0,1.0,false
190,585.1917,425.7639,0.0,55.0,40.0,10.0,1.0,false
191,608.5261,398.49136,0.0,55.0,40.0,10.0,1.0,false
192,619.7555,326.01257,0.0,55.0,40.0,10.0,1.0,false
193,630.86163,257.3517,0.0,55.0,40.0,10.0,1.0,true
194,652.33496,224.08168,0.0,55.0,40.0,10.0,1.0,true
195,717.76,200.31598,0.0,55.0,40.0,10.0,1.0,false
196,759.4096,209.0847,0.0,55.0,40.0,10.0,1.0,false
197,784.3595,181.4827,0.0,55.0,40.0,10.0,1.0,false
198,731.01965,241.34398,0.0,55.0,40.0,10.0,1.0,false
199,640.5528,471.224,0.0,55.0,40.0,10.0,1.0,false
200,723.91925,410.37988,0.0,55.0,40.0,10.0,1.0,true
201,662.74066,438.88873,0.0,55.0,40.0,10.0,1.0,false
202,725.2269,586.8754,0.0,55.0,40.0,10.0,1.0,true
203,1241.2205,257.31085,0.0,55.0,40.0,10.0,1.0,false
204,1233.4506,333.24072,0.0,55.0,40.0,10.0,1.0,false
205,1197.8185,312.05527,0.0,55.0,40.0,10.0,1.0,true
206,1240.2814,294.06622,0.0,55.0,40.0,10.0,1.0,false
207,1243.3892,511.07315,0.0,55.0,40.0,10.0,1.0,true
208,1237.474,549.96173,0.0,55.0,40.0,10.0,1.0,true
209,1198.5413,661.5459,0.0,55.0,40.0,10.0,1.0,true
210,1144.3734,828.1081,0.0,55.0,40.0,10.0,1.0,false
211,1131.193,793.2223,0.0,55.0,40.0,10.0,1.0,false
212,1015.0951,795.53125,0.0,55.0,40.0,10.0,1.0,true
213,951.74023,843.7555,0.0,55.0,40.0,10.0,1.0,false
214,983.5127,772.7943,0.0,55.0,40.0,10.0,1.0,true
215,775.50415,817.10785,0.0,55.0,40.0,10.0,1.0,false
216,741.45685,828.02637,0.0,55.0,40.0,10.0,1.0,false
217,696.27924,727.0084,0.0,55.0,40.0,10.0,1.0,false
218,705.995,798.2806,0.0,55.0,40.0,10.0,1.0,false
219,730.4533,866.812,0.0,55.0,40.0,10.0,1.0,true
220,874.7992,886.6384,0.0,55.0,40.0,10.0,1.0,false
221,983.9336,915.46735,0.0,55.0,40.0,10.0,1.0,true
222,1016.4062,936.0954,0.0,55.0,40.0,10.0,1.0,true
223,1082.8685,881.7253,0.0,55.0,40.0,10.0,1.0,false
224,1152.4177,866.0649,0.0,55.0,40.0,10.0,1.0,false
225,1262.8799,854.65955,0.0,55.0,40.0,10.0,1.0,true
226,1292.0035,823.44617,0.0,55.0,40.0,10.0,1.0,true
227,1238.2306,780.9748,0.0,55.0,40.0,10.0,1.0,false
228,1289.7253,723.4954,0.0,55.0,40.0,10.0,1.0,false
229,1336.4718,738.8777,0.0,55.0,40.0,10.0,1.0,false
230,1364.214,652.20996,0.0,55.0,40.0,10.0,1.0,false
231,1418.4862,522.97687,0.0,55.0,40.0,10.0,1.0,true
232,1396.7457,413.03928,0.0,55.0,40.0,10.0,1.0,true
233,1369.9724,386.09207,0.0,55.0,40.0,10.0,1.0,true
234,1342.647,319.08163,0.0,55.0,40.0,10.0,1.0,true
235,1312.7466,252.56004,0.0,55.0,40.0,10.0,1.0,true
236,1354.645,466.35193,0.0,55.0,40.0,10.0,1.0,false
237,1385.7601,494.25772,0.0,55.0,40.0,10.0,1.0,false
238,1381.4269,532.95154,0.0,55.0,40.0,10.0,1.0,false
239,1406.2323,559.65985,0.0,55.0,40.0,10.0,1.0,true
240,1401.066,641.9497,0.0,55.0,40.0,10.0,1.0,true
241,1225.0621,632.873,0.0,55.0,40.0,10.0,1.0,true
242,1160.6592,763.61066,0.0,55.0,40.0,10.0,1.0,true
243,941.8029,796.22925,0.0,55.0,40.0,10.0,1.0,false
244,846.4394,827.28217,0.0,55.0,40.0,10.0,1.0,false
245,781.7135,738.4213,0.0,55.0,40.0,10.0,1.0,false
246,911.0337,779.2345,0.0,55.0,40.0,10.0,1.0,true
247,743.07,795.53687,0.0,55.0,40.0,10.0,1.0,false
248,809.69257,708.45197,0.0,55.0,40.0,10.0,1.0,true
249,807.4992,843.7331,0.0,55.0,40.0,10.0,1.0,false
250,785.89935,778.43646,0.0,55.0,40.0,10.0,1.0,false
251,812.8126,802.14484,0.0,55.0,40.0,10.0,1.0,false
252,875.98883,804.8281,0.0,55.0,40.0,10.0,1.0,false
253,614.80426,497.27408,0.0,55.0,40.0,10.0,1.0,false
254,681.4776,300.07202,0.0,55.0,40.0,10.0,1.0,false
255,709.06024,269.15347,0.0,55.0,40.0,10.0,1.0,false
256,668.0809,260.35822,0.0,55.0,40.0,10.0,1.0,false
257,795.4217,213.62627,0.0,55.0,40.0,10.0,1.0,false
258,889.436,176.47665,0.0,55.0,40.0,10.0,1.0,false
259,1003.3757,96.18134,0.0,55.0,40.0,10.0,1.0,false
260,996.08905,137.46808,0.0,55.0,40.0,10.0,1.0,false
261,1103.6263,131.46858,0.0,55.0,40.0,10.0,1.0,false
262,1135.9663,191.86967,0.0,55.0,40.0,10.0,1.0,false
263,1169.0334,254.33165,0.0,55.0,40.0,10.0,1.0,false
264,1276.8574,313.14972,0.0,55.0,40.0,10.0,1.0,false
265,1225.7601,405.4296,0.0,55.0,40.0,10.0,1.0,true
266,1330.5371,400.87057,0.0,55.0,40.0,10.0,1.0,false
267,1312.583,521.0838,0.0,55.0,40.0,10.0,1.0,false
268,1333.3534,626.8495,0.0,55.0,40.0,10.0,1.0,false
269,1355.2268,772.0528,0.0,55.0,40.0,10.0,1.0,true
270,1276.6646,788.8891,0.0,55.0,40.0,10.0,1.0,false
271,1212.7394,813.6944,0.0,55.0,40.0,10.0,1.0,false
272,1220.2078,850.92664,0.0,55.0,40.0,10.0,1.0,true
273,1086.511,917.83124,0.0,55.0,40.0,10.0,1.0,true
274,1048.9275,910.41986,0.0,55.0,40.0,10.0,1.0,true
275,1160.4865,906.7508,0.0,55.0,40.0,10.0,1.0,true
276,1193.8679,879.1125,0.0,55.0,40.0,10.0,1.0,true
277,1250.3611,815.5985,0.0,55.0,40.0,10.0,1.0,false
278,1325.1729,667.2884,0.0,55.0,40.0,10.0,1.0,false
279,1368.1366,615.74744,0.0,55.0,40.0,10.0,1.0,false
280,1340.5448,546.78827,0.0,55.0,40.0,10.0,1.0,false
281,1319.1329,481.6682,0.0,55.0,40.0,10.0,1.0,false
282,1301.9827,376.4625,0.0,55.0,40.0,10.0,1.0,false
283,1171.0153,216.01184,0.0,55.0,40.0,10.0,1.0,false
284,1036.9996,123.82991,0.0,55.0,40.0,10.0,1.0,false
285,599.4266,463.99442,0.0,55.0,40.0,10.0,1.0,false
286,559.9161,456.41354,0.0,55.0,40.0,10.0,1.0,true
287,702.2778,616.3396,0.0,55.0,40.0,10.0,1.0,false
288,659.38477,705.4601,0.0,55.0,40.0,10.0,1.0,false
289,712.28015,761.5766,0.0,55.0,40.0,10.0,1.0,false
290,1264.5995,650.9688,0.0,55.0,40.0,10.0,1.0,false
291,1355.994,692.4292,0.0,55.0,40.0,10.0,1.0,false
292,835.9236,221.86516,0.0,55.0,40.0,10.0,1.0,false
293,851.6047,254.84009,0.0,55.0,40.0,10.0,1.0,false
294,956.2062,231.31555,0.0,55.0,40.0,10.0,1.0,true
295,963.61755,111.80011,0.0,55.0,40.0,10.0,1.0,false
296,993.87634,173.0539,0.0,55.0,40.0,10.0,1.0,false
297,855.8533,195.97461,0.0,55.0,40.0,10.0,1.0,false
298,919.7808,195.76198,0.0,55.0,40.0,10.0,1.0,false
299,976.1811,876.6297,0.0,55.0,40.0,10.0,1.0,false
300,944.13025,927.628,0.0,55.0,40.0,10.0,1.0,true
301,752.22614,758.091,0.0,55.0,40.0,10.0,1.0,false
302,1323.4161,701.097,0.0,55.0,40.0,10.0,1.0,false
